,user_id,score,date,store,review_title,review_contents
982,miss****,4,21.03.03.,애플 공식 브랜드스토어,잘 받았습니다. 매우 좋을것으로 예상됩니다.,잘 받았습니다. 매우 좋을것으로 예상됩니다.
983,ekdp****,4,20.11.01.,애플 공식 브랜드스토어,영롱한데 역시 아이폰은 비싸여 ㅠ 흑흑 핸드폰때문에 스트레스 받아여 그래도 이쁘니 써야죠 .. 하,영롱한데 역시 아이폰은 비싸여 ㅠ 흑흑 핸드폰때문에 스트레스 받아여 그래도 이쁘니 써야죠 .. 하
984,smj4****,5,20.11.12.,애플 공식 브랜드스토어,빠른배송입니다! 화이트 너무 예뻐요 ㅠㅠ❤️,빠른배송입니다! 화이트 너무 예뻐요 ㅠㅠ❤️
985,wlal****,5,20.11.05.,애플 공식 브랜드스토어,배송엄청빨리왔어요 감사합니다,배송엄청빨리왔어요 감사합니다
986,dlcn****,5,21.02.19.,애플 공식 브랜드스토어,아우 너무 예쁘고 기대돼요 ㅠㅠㅠ,아우 너무 예쁘고 기대돼요 ㅠㅠㅠ
987,sunj****,5,20.11.05.,애플 공식 브랜드스토어,빠른배송감사합니다!,빠른배송감사합니다!
988,blac****,4,21.02.13.,애플 공식 브랜드스토어,저희 아이 폰이 갑자기 고장나서 구매했네요.넘 마음에 들어합니다~,저희 아이 폰이 갑자기 고장나서 구매했네요.넘 마음에 들어합니다~
989,agom****,4,20.10.31.,애플 공식 브랜드스토어,일톤트럭 색깔이라고 불리는 블루로 샀는데 실제폰 색상 예쁘네요,일톤트럭 색깔이라고 불리는 블루로 샀는데 실제폰 색상 예쁘네요
990,alsl****,5,20.11.01.,애플 공식 브랜드스토어,배송 예정일보다 빨리 받아서 좋았어요~~~아이폰은 블랙이 최고!,배송 예정일보다 빨리 받아서 좋았어요~~~아이폰은 블랙이 최고!
991,goru****,5,20.10.31.,애플 공식 브랜드스토어,빠른배송이 최고에요 아직 제대로 확인안햇긴햇는데 좋네요.,빠른배송이 최고에요 아직 제대로 확인안햇긴햇는데 좋네요.
992,gusc****,5,21.01.16.,애플 공식 브랜드스토어,잘받았습니다 양품으로 만족이예요 검정색 너무 이뻐요,잘받았습니다 양품으로 만족이예요 검정색 너무 이뻐요
993,k*8*****,5,20.10.30.,하이마트쇼핑몰,배송빠르고 기스도 없이 안전하게,배송빠르고 기스도 없이 안전하게 왔습니당||!!! 믿고 사는 온라인 하이마트 입니당~~~><
994,j*p*****,5,20.11.01.,하이마트쇼핑몰,11월 2주차 발송예정이라더니 10/30,11월 2주차 발송예정이라더니 10/30에 도착했어요 
995,c*b*****,5,20.10.30.,하이마트쇼핑몰,하루만에 잘받았습니다 배송 빠르,하루만에 잘받았습니다 배송 빠르고 아이폰12 짱
996,kjm0****,5,21.02.16.,애플 공식 브랜드스토어,새상품이라 배송이 중요한데 꼼꼼하게 잘왔어요,새상품이라 배송이 중요한데 꼼꼼하게 잘왔어요
997,kdns****,5,21.02.15.,프리스비애플프리미엄리셀러,아이폰 자급제로 구입해서 잘 쓰고 있습니다. 뭐 말이 필요없겠죠. 쓰면서 이상한점은 언습니다. 잘 쓰고 있습니다. 좋습니다.,아이폰 자급제로 구입해서 잘 쓰고 있습니다. 뭐 말이 필요없겠죠. 쓰면서 이상한점은 언습니다. 잘 쓰고 있습니다. 좋습니다.
998,boyh****,5,20.10.31.,애플 공식 브랜드스토어,뜻하지 않게 배송이 빨리와서 너무 좋았어요,뜻하지 않게 배송이 빨리와서 너무 좋았어요
999,kmj1****,5,20.10.31.,애플 공식 브랜드스토어,잘받았습니다. 이렇게 빨리 올줄 몰랐네요.,잘받았습니다. 이렇게 빨리 올줄 몰랐네요.
1000,a*3*****,5,20.11.02.,하이마트쇼핑몰,"마음에듭니당!
진짜 마음에 듭니",마음에듭니당!진짜 마음에 듭니다!
1001,huiw****,4,21.02.18.,애플 공식 브랜드스토어,배송 오래걸렸지만 휴대폰 잘 받았어요~,배송 오래걸렸지만 휴대폰 잘 받았어요~
1002,m*t*****,5,21.02.14.,하이마트쇼핑몰,카드 할안받아서 저렴하게 구입했,카드 할안받아서 저렴하게 구입했어요.
1003,chan****,5,20.10.30.,프리스비애플프리미엄리셀러,색이 예쁘네요.속도도 만족스럽습니다,색이 예쁘네요.속도도 만족스럽습니다
1004,zell****,5,21.02.25.,프리스비애플프리미엄리셀러,정확한 제품이라 안심하고 구매했어요,정확한 제품이라 안심하고 구매했어요
1005,lsy9****,5,21.02.14.,애플 공식 브랜드스토어,아이폰11보다 가벼워서 마음에 들어요,아이폰11보다 가벼워서 마음에 들어요
1006,pete****,5,21.02.18.,프리스비애플프리미엄리셀러,별다른 이상없이 잘 사용하고 있어요,별다른 이상없이 잘 사용하고 있어요
1007,sko0****,5,20.10.31.,윌리스애플공인판매점,예상보다 빨리 도착하였고 예쁨ㄷㅏ,예상보다 빨리 도착하였고 예쁨ㄷㅏ
1008,h94e****,5,21.02.12.,애플 공식 브랜드스토어,배송 안전하게 와서 마음에 들어용,배송 안전하게 와서 마음에 들어용
1009,0115****,5,21.02.08.,프리스비애플프리미엄리셀러,빠른 배송 및 깔끔한 제품상태 굿~,빠른 배송 및 깔끔한 제품상태 굿~
1010,s*e*****,5,21.02.23.,인터파크,잘 받았어요,자급제폰으로 알뜰폰 가입했네요
1011,dlaw****,5,21.02.17.,프리스비애플프리미엄리셀러,배송빠르고 색도 너무이ㅃㅓ요,배송빠르고 색도 너무이ㅃㅓ요
1012,kwh8****,5,21.02.14.,애플 공식 브랜드스토어,디자인 예쁘고 카메라 좋아요,디자인 예쁘고 카메라 좋아요
1013,monm****,5,21.02.08.,애플 공식 브랜드스토어,짱짱하고 좋아용 화질도 최고,짱짱하고 좋아용 화질도 최고
1014,g2ng****,5,21.02.18.,애플 공식 브랜드스토어,갓이폰 작고 소중해 내 보물~!,갓이폰 작고 소중해 내 보물~!
1015,joke****,4,21.02.20.,애플 공식 브랜드스토어,선물인데 너무 좋ㅇㅏ하네요,선물인데 너무 좋ㅇㅏ하네요
1016,pigj****,5,21.02.10.,애플 공식 브랜드스토어,잘 쓰고 있어요 정말 좋아요,잘 쓰고 있어요 정말 좋아요
1017,e_or****,5,20.10.30.,애플 공식 브랜드스토어,아주 마음에 듭니다 ㅎ ㅎㅎ,아주 마음에 듭니다 ㅎ ㅎㅎ
1018,zell****,5,21.02.19.,프리스비애플프리미엄리셀러,빠른 배송과 상품 퀄리티요,빠른 배송과 상품 퀄리티요
1019,gmls****,4,21.02.17.,프리스비애플프리미엄리셀러,생각보다 일찍 와서 좋네요,생각보다 일찍 와서 좋네요
1020,osh4****,5,21.01.20.,애플 공식 브랜드스토어,쌈무그린 너무 이뻐요 굿굿,쌈무그린 너무 이뻐요 굿굿
1021,jang****,5,21.02.04.,애플 공식 브랜드스토어,빠른 배송 너무 좋았어요!!,빠른 배송 너무 좋았어요!!
1022,jrki****,5,21.02.24.,애플 공식 브랜드스토어,역시 아이폰이 최고예요.,역시 아이폰이 최고예요.
1023,pure****,5,21.02.05.,애플 공식 브랜드스토어,배송이 아주빨라 만족,배송이 아주빨라 만족
1024,dldu****,5,21.02.06.,프리스비애플프리미엄리셀러,아이폰12 너무좋아요~~,아이폰12 너무좋아요~~
1025,chun****,5,21.02.17.,애플 공식 브랜드스토어,"좋아요 감사합니다,","좋아요 감사합니다,"
1026,or04****,5,21.02.21.,프리스비애플프리미엄리셀러,깔끔히고 좋아요~^^,깔끔히고 좋아요~^^
1027,noah****,5,21.02.04.,애플 공식 브랜드스토어,흰색 너무 좋아요.,흰색 너무 좋아요.
1028,book****,5,20.12.02.,애플 공식 브랜드스토어,너무 예뻐요 ㅋㅋ예뻐요 ㅋㅋ,너무 예뻐요 ㅋㅋ예뻐요 ㅋㅋ
1029,sdrh****,5,20.11.28.,애플 공식 브랜드스토어,만족합니다.만족합니다,만족합니다.만족합니다
1030,ywoe****,5,21.02.06.,애플 공식 브랜드스토어,택배 안전하게 비닐로 꽁꽁 싸줘서 안심되고 배송도 빠르게 와서 아주 만족합니다.,택배 안전하게 비닐로 꽁꽁 싸줘서 안심되고 배송도 빠르게 와서 아주 만족합니다.
1031,wooe****,5,21.01.31.,애플 공식 브랜드스토어,기존 8 쓰면서 11으로 할지 12로 바꿀지 고민만 몇달하다가 결국에는 폰 떨어뜨리면서 액정이 나가는 바람에 12 로 빠르게 결정했어요 배송도 빨랐고 제품만 만족입니다,기존 8 쓰면서 11으로 할지 12로 바꿀지 고민만 몇달하다가 결국에는 폰 떨어뜨리면서 액정이 나가는 바람에 12 로 빠르게 결정했어요 배송도 빨랐고 제품만 만족입니다
1032,cheo****,5,21.03.31.,윌리스애플공인판매점,좋아욥 좋아욥~~~,좋아욥 좋아욥~~~
1033,kmoo****,5,21.03.06.,애플 공식 브랜드스토어,빠른 배송 감사합니다 좋습니다,빠른 배송 감사합니다 좋습니다
1034,blac****,5,20.11.02.,애플 공식 브랜드스토어,배송이 빠를줄은 몰랐는데금요일 저녁에 잘 받았습니더 ㅎㅎ,배송이 빠를줄은 몰랐는데금요일 저녁에 잘 받았습니더 ㅎㅎ
1035,jilj****,5,20.11.01.,윌리스애플공인판매점,원래 배송도 늦게 받을 줄 알았는데 재고 확보되자마자 바로 배송 되어서 너무 좋았습니다 제품도 너무 잘 받았습니다,원래 배송도 늦게 받을 줄 알았는데 재고 확보되자마자 바로 배송 되어서 너무 좋았습니다 제품도 너무 잘 받았습니다
1036,milk****,5,21.02.15.,애플 공식 브랜드스토어,제품 문제 없고 빠른 배송 감사합니다.,제품 문제 없고 빠른 배송 감사합니다.
1037,entk****,4,21.02.10.,애플 공식 브랜드스토어,아이가 넘 조아하는아이폰 넘 조으넹,아이가 넘 조아하는아이폰 넘 조으넹
1038,qkwp****,5,21.02.01.,애플 공식 브랜드스토어,좋네요. 저렴하게 포인트 써서 잘 구매하고 애플 정식 스토어에서 교환받았어요 ㅋㅋ,좋네요. 저렴하게 포인트 써서 잘 구매하고 애플 정식 스토어에서 교환받았어요 ㅋㅋ
1039,bu04****,5,20.10.30.,애플 공식 브랜드스토어,배송 진짜 빨라요 감사합니다~,배송 진짜 빨라요 감사합니다~
1040,ying****,5,21.02.04.,애플 공식 브랜드스토어,역시 아이폰이네요. 쓰던 폰에서 데이터도 바로 옮기고 가볍고 얇고 좋습니다,역시 아이폰이네요. 쓰던 폰에서 데이터도 바로 옮기고 가볍고 얇고 좋습니다
1041,wnsg****,5,21.02.14.,애플 공식 브랜드스토어,엄청 예쁩니다. 기가맥힙니다,엄청 예쁩니다. 기가맥힙니다
1042,tusm****,1,21.02.11.,애플 공식 브랜드스토어,처음 받은 핸드폰에 이상이 있어 센터가서 교환받았습니더,처음 받은 핸드폰에 이상이 있어 센터가서 교환받았습니더
1043,road****,5,21.01.31.,애플 공식 브랜드스토어,발라진 속도 사진 등 너무 좋습니다.단점은 좀 비싼부분,발라진 속도 사진 등 너무 좋습니다.단점은 좀 비싼부분
1044,kimh****,5,21.02.11.,애플 공식 브랜드스토어,잘받았습니다 살짝 기스있었는데 그냥 쓰기로했어요,잘받았습니다 살짝 기스있었는데 그냥 쓰기로했어요
1045,deck****,5,21.02.05.,프리스비애플프리미엄리셀러,이상없는 상품으로 잘 배송되었습니다,이상없는 상품으로 잘 배송되었습니다
1046,rkdw****,5,21.02.05.,프리스비애플프리미엄리셀러,배송도 늦지않게오고 좋았습니다,배송도 늦지않게오고 좋았습니다
1047,jeun****,5,21.02.09.,애플 공식 브랜드스토어,하자없이  아주 잘쓰고있습니다!,하자없이  아주 잘쓰고있습니다!
1048,h*m*****,4,21.02.10.,하이마트쇼핑몰,스마트픽으로 구매 했습니다. 구,스마트픽으로 구매 했습니다. 구매시 편의점 할인권 제공하니 참고 하세요~ 
1049,june****,5,21.01.27.,애플 공식 브랜드스토어,배송도 빠르고 물건도 좋습니다,배송도 빠르고 물건도 좋습니다
1050,dydw****,4,21.02.09.,애플 공식 브랜드스토어,좋아요 배송도 빠르고 추천해요,좋아요 배송도 빠르고 추천해요
1051,park****,5,21.02.14.,애플 공식 브랜드스토어,역시 애플은 대단한거같습니다,역시 애플은 대단한거같습니다
1052,drea****,5,21.01.21.,애플 공식 브랜드스토어,역시아이폰느므이쁘고 좋아여,역시아이폰느므이쁘고 좋아여
1053,cast****,5,21.01.23.,애플 공식 브랜드스토어,간지나고 동영상이 잘나와요,간지나고 동영상이 잘나와요
1054,yiuv****,5,21.02.06.,애플 공식 브랜드스토어,말해모해 비싼거빼고 좋아요,말해모해 비싼거빼고 좋아요
1055,heey****,5,21.01.15.,애플 공식 브랜드스토어,레드색상 아주 마음에듭니다,레드색상 아주 마음에듭니다
1056,0104****,5,21.01.23.,애플 공식 브랜드스토어,화이트 너무 맘에 들어요 ^^,화이트 너무 맘에 들어요 ^^
1057,dong****,4,21.01.27.,애플 공식 브랜드스토어,잘쓰겠습니다.많이파세요.,잘쓰겠습니다.많이파세요.
1058,guse****,5,21.02.04.,애플 공식 브랜드스토어,배송 빠르게 잘 왔습니다.,배송 빠르게 잘 왔습니다.
1059,momo****,5,21.01.21.,프리스비애플프리미엄리셀러,만족해용 ㅎㅎ고맙습니다,만족해용 ㅎㅎ고맙습니다
1060,jo_y****,5,21.01.29.,애플 공식 브랜드스토어,만족하며 잘 쓰고있어요.,만족하며 잘 쓰고있어요.
1061,as30****,5,21.01.31.,애플 공식 브랜드스토어,배송빠르고 만족해요,배송빠르고 만족해요
1062,kjw9****,5,21.02.03.,애플 공식 브랜드스토어,배송 잘받았습니다~,배송 잘받았습니다~
1063,qort****,5,21.02.05.,프리스비애플프리미엄리셀러,잘쓰고있어요~~~~~,잘쓰고있어요~~~~~
1064,bjo4****,5,21.02.06.,프리스비애플프리미엄리셀러,잘 구매했어요~!!,잘 구매했어요~!!
1065,j*j*****,5,20.11.01.,하이마트쇼핑몰,배송 빠르고 좋습니다. 감사합니,배송 빠르고 좋습니다. 감사합니다.
1066,yyh0****,5,21.01.31.,애플 공식 브랜드스토어,너무너무 잘 쓰고 있습니다~~카메라가 짱이네요,너무너무 잘 쓰고 있습니다~~카메라가 짱이네요
1067,ieya****,5,21.04.04.,윌리스애플공인판매점,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요
1068,feel****,5,21.02.14.,애플 공식 브랜드스토어,배송도 최대 2틀 걸렷으며 상태도 매우 좋음,배송도 최대 2틀 걸렷으며 상태도 매우 좋음
1069,nice****,5,21.04.19.,프리스비애플프리미엄리셀러,!!!!!!!!!!!!,!!!!!!!!!!!!
1070,supe****,5,21.02.24.,프리스비애플프리미엄리셀러,잘 사용하고있습니다. 처음 사용해보는 아이폰인데 사용해보니 왜 아이폰 아이폰 하는지 알겠습니다.,잘 사용하고있습니다. 처음 사용해보는 아이폰인데 사용해보니 왜 아이폰 아이폰 하는지 알겠습니다.
1071,s*k*****,5,20.10.31.,하이마트쇼핑몰,빨리 왔어요오오오오옹,빨리 왔어요오오오오옹
1072,jwws****,5,21.01.11.,애플 공식 브랜드스토어,아이폰이야 뭐 좋은 선택이죠... 딸 아이가 무지 좋아하니 선물한 사람도 기분이 좋네요 ^^ 감사합니다.,아이폰이야 뭐 좋은 선택이죠... 딸 아이가 무지 좋아하니 선물한 사람도 기분이 좋네요 ^^ 감사합니다.
1073,babb****,5,21.01.22.,yoons shop,영롱해요... 사기 전에 왜 망설였을까 싶을 정도로 너무 이뻐요ㅠㅠ,영롱해요... 사기 전에 왜 망설였을까 싶을 정도로 너무 이뻐요ㅠㅠ
1074,ohmi****,5,21.01.28.,애플 공식 브랜드스토어,아이폰 처음쓰는데 꼼꼼히 체크하고 한달 리뷰남겨요 ㅎㅎ,아이폰 처음쓰는데 꼼꼼히 체크하고 한달 리뷰남겨요 ㅎㅎ
1075,hjs1****,5,21.02.14.,애플 공식 브랜드스토어,역시는 역시다. 아이폰 좋아요,역시는 역시다. 아이폰 좋아요
1076,vkdl****,4,21.01.23.,애플 공식 브랜드스토어,기계만 사는 것은 첨이라 염려했는데 잘 쓰고 있습니다,기계만 사는 것은 첨이라 염려했는데 잘 쓰고 있습니다
1077,drod****,5,21.01.19.,프리스비애플프리미엄리셀러,배송이 정말빠르고 안전하게 와서 기분이좋습니다!!!!,배송이 정말빠르고 안전하게 와서 기분이좋습니다!!!!
1078,hpli****,5,21.01.18.,애플 공식 브랜드스토어,배송도 빨랐고 상품도 만족합니다. 카메라도 좋고....,배송도 빨랐고 상품도 만족합니다. 카메라도 좋고....
1079,najj****,5,21.01.13.,애플 공식 브랜드스토어,딸아이가 가지고싶었던 아이폰 너무좋네요^^졸업겸 입학선물로 끝냈어요~~~감사합니다,딸아이가 가지고싶었던 아이폰 너무좋네요^^졸업겸 입학선물로 끝냈어요~~~감사합니다
1080,ekgm****,5,21.01.17.,애플 공식 브랜드스토어,폰 무게도 가볍고 크기도 적당하고 잘 쓰고 있어용~,폰 무게도 가볍고 크기도 적당하고 잘 쓰고 있어용~
1081,cmk8****,5,21.01.20.,애플 공식 브랜드스토어,가장 저렴하게 구입한거 같아 기분이 좋네요,가장 저렴하게 구입한거 같아 기분이 좋네요
1082,soil****,4,21.01.29.,애플 공식 브랜드스토어,하루만에 잘 받았어요 6s쓰다가 넘 좋으네요,하루만에 잘 받았어요 6s쓰다가 넘 좋으네요
1083,leen****,5,21.01.26.,애플 공식 브랜드스토어,아직까지는 별 문제 없이 잘 쓰고있습니다.,아직까지는 별 문제 없이 잘 쓰고있습니다.
1084,ttt3****,5,21.02.02.,애플 공식 브랜드스토어,네이바멤버십혜택으로 잘구입했습니다,네이바멤버십혜택으로 잘구입했습니다
1085,kail****,5,21.01.30.,애플 공식 브랜드스토어,상품도 정확하고 배송도 빨리 오네요!,상품도 정확하고 배송도 빨리 오네요!
1086,dani****,5,21.01.18.,애플 공식 브랜드스토어,아빠 사드렸는데 너무 좋아하시네요!!,아빠 사드렸는데 너무 좋아하시네요!!
1087,ojah****,5,21.01.25.,애플 공식 브랜드스토어,2주정도됐는데 별문제없이 잘쓰는중,2주정도됐는데 별문제없이 잘쓰는중
1088,nco5****,5,21.01.30.,프리스비애플프리미엄리셀러,배송 매우 빠르고 쉽게 등록했어요,배송 매우 빠르고 쉽게 등록했어요
1089,cris****,5,21.01.18.,프리스비애플프리미엄리셀러,가볍고 사용하기 편리하네요~~,가볍고 사용하기 편리하네요~~
1090,c*p*****,5,21.01.16.,하이마트쇼핑몰,상품 만족합니다. 많이 파세요,상품 만족합니다. 많이 파세요
1091,pso1****,5,21.01.31.,애플 공식 브랜드스토어,빠르고 좋네욤 잘쓰겠습니당!,빠르고 좋네욤 잘쓰겠습니당!
1092,elen****,5,21.01.18.,윌리스애플공인판매점,빠른 배송이 넘 좋았습니다.,빠른 배송이 넘 좋았습니다.
1093,ehoz****,5,21.01.21.,윌리스애플공인판매점,가격대비 상품이 좋습니다.,가격대비 상품이 좋습니다.
1094,chan****,5,21.01.09.,애플 공식 브랜드스토어,8쓰다 이거쓰는데 약간 큰거 같기도 하고미니를 원하는데 색은 진짜 이쁨,8쓰다 이거쓰는데 약간 큰거 같기도 하고미니를 원하는데 색은 진짜 이쁨
1095,ggp0****,4,21.01.29.,애플 공식 브랜드스토어,배송이 빨라서 좋았습니다,배송이 빨라서 좋았습니다
1096,dscp****,5,21.01.21.,프리스비애플프리미엄리셀러,여자친구가 대만족합니다.,여자친구가 대만족합니다.
1097,find****,3,21.01.16.,프리스비애플프리미엄리셀러,잘받았고잘쓰겠습니다,잘받았고잘쓰겠습니다
1098,yun1****,3,21.01.17.,애플 공식 브랜드스토어,기대했던 만큼 좋아요,기대했던 만큼 좋아요
1099,murd****,5,21.02.01.,애플 공식 브랜드스토어,나의 첫 아이폰 퐁펑,나의 첫 아이폰 퐁펑
1100,fain****,5,21.01.17.,애플 공식 브랜드스토어,말이 필요 없죠 최고,말이 필요 없죠 최고
1101,army****,5,21.01.30.,애플 공식 브랜드스토어,모 아이폰 이니까.,모 아이폰 이니까.
1102,jun4****,5,21.02.01.,yoons shop,좋습니다.......,좋습니다.......
1103,inny****,5,21.01.09.,애플 공식 브랜드스토어,아이폰6s에서 넘어온거라 무겁고 크네요. 화면이 너무 크게 느껴져서 적응이 좀 필요할 것 같아요. 현재까지는 대체적으로 만족합니다,아이폰6s에서 넘어온거라 무겁고 크네요. 화면이 너무 크게 느껴져서 적응이 좀 필요할 것 같아요. 현재까지는 대체적으로 만족합니다
1104,f*t*****,5,21.01.24.,인터파크,아이폰 12 128기가,방문수령이 안돼서 어쉽지만 금요일 오전에 시켜 토요일 2시전에 배송 받았습니다! 무이자 12개월도 가능해서 7프로 할인받아 샀어요 감사합니다
1105,kaya****,5,21.01.17.,프리스비애플프리미엄리셀러,"속도가 확실히 빨라졌네요. 이전에 iphoneX를 쓰다가 바꿨는데, 아주 대단히 빨리진건 아니고 ㅎㅎ 살짝 체감될 정도로 빨라요.","속도가 확실히 빨라졌네요. 이전에 iphoneX를 쓰다가 바꿨는데, 아주 대단히 빨리진건 아니고 ㅎㅎ 살짝 체감될 정도로 빨라요."
1106,aman****,5,20.11.05.,애플 공식 브랜드스토어,조녜에에으에에에으에에에,조녜에에으에에에으에에에
1107,cjo5****,5,21.02.14.,애플 공식 브랜드스토어,예쁘고 좋아요👍👍👍👍👍👍,예쁘고 좋아요👍👍👍👍👍👍
1108,rkdu****,5,21.01.13.,프리스비애플프리미엄리셀러,매우매우 만족합니다!!!!역시 아이폰,매우매우 만족합니다!!!!역시 아이폰
1109,kimj****,5,21.02.05.,애플 공식 브랜드스토어,사과 냠냠 애플 냠냠,사과 냠냠 애플 냠냠
1110,yhs8****,5,21.02.01.,애플 공식 브랜드스토어,배송 빠르고 좋아요 ㅎㅎ,배송 빠르고 좋아요 ㅎㅎ
1111,wmk0****,5,21.01.20.,애플 공식 브랜드스토어,가끔 화면에 잔상이 남는 듯 한데 예민하지 않아서 그냥 잘 쓰고 있습니다.,가끔 화면에 잔상이 남는 듯 한데 예민하지 않아서 그냥 잘 쓰고 있습니다.
1112,jayj****,5,21.01.12.,애플 공식 브랜드스토어,이전에는 아이폰6 썼고 지금 아이폰12 써보며 느낌점은 새로운 아이폰이 생각만큼 진짜 빨라진 것 같지 않다. 그말은 반대로 아이폰의 오에스는 정말 최적화가 잘되어있는 것 같다.,이전에는 아이폰6 썼고 지금 아이폰12 써보며 느낌점은 새로운 아이폰이 생각만큼 진짜 빨라진 것 같지 않다. 그말은 반대로 아이폰의 오에스는 정말 최적화가 잘되어있는 것 같다.
1113,rla7****,5,21.01.14.,애플 공식 브랜드스토어,색상입고되서 바로구매했어요 옆에 살짝 흠있긴한데 티가안나니 괜춘,색상입고되서 바로구매했어요 옆에 살짝 흠있긴한데 티가안나니 괜춘
1114,jmst****,5,21.01.15.,애플 공식 브랜드스토어,드디어 넘어왔네요. 괜찮은 가격에 잘 구매했네요. 잘 쓰고 다음번에 다시 갈아타러 오겠습니다.,드디어 넘어왔네요. 괜찮은 가격에 잘 구매했네요. 잘 쓰고 다음번에 다시 갈아타러 오겠습니다.
1115,lyh9****,5,21.01.15.,애플 공식 브랜드스토어,네이버로 정말 싸게 구입하였네요..! 그런데 잘 찾아보면 싸게 구입할 수도 있었을 거 같긴 하지만 급하게 잘 산 것 같아요~~~,네이버로 정말 싸게 구입하였네요..! 그런데 잘 찾아보면 싸게 구입할 수도 있었을 거 같긴 하지만 급하게 잘 산 것 같아요~~~
1116,akap****,5,21.01.15.,프리스비애플프리미엄리셀러,안전하게 이중포장되어서 잘 도착했어요.잘 쓰고 있습니다.,안전하게 이중포장되어서 잘 도착했어요.잘 쓰고 있습니다.
1117,d*u*****,5,21.01.13.,하이마트쇼핑몰,폭설에 도로 사정도 안 좋은데 빠,폭설에 도로 사정도 안 좋은데 빠르게 잘 받았습니다
1118,m*m*****,5,21.01.07.,하이마트쇼핑몰,좋은제품을 합리적인 가격에 구해,좋은제품을 합리적인 가격에 구해서 사용합니다. 
1119,wlgh****,5,21.01.11.,애플 공식 브랜드스토어,포장도 잘 되었고 배송도 빠르게 잘 받았습니다,포장도 잘 되었고 배송도 빠르게 잘 받았습니다
1120,blue****,3,21.01.15.,프리스비애플프리미엄리셀러,좋다. 하지만 비싸다. 충전어댑터도 없으면서!,좋다. 하지만 비싸다. 충전어댑터도 없으면서!
1121,kjm2****,5,21.01.09.,애플 공식 브랜드스토어,잘 받았어요배송조금 느렸지만 만족해요,잘 받았어요배송조금 느렸지만 만족해요
1122,asdd****,3,21.01.08.,애플 공식 브랜드스토어,음소거버튼불량인거같아서 as받으러가요,음소거버튼불량인거같아서 as받으러가요
1123,no24****,5,21.01.31.,애플 공식 브랜드스토어,빠른 배송 친절한 상담 너무 감사드립니다.^^,빠른 배송 친절한 상담 너무 감사드립니다.^^
1124,llll****,5,21.01.11.,애플 공식 브랜드스토어,대만족 너무 예뻐용 ㅋㅋㅋ,대만족 너무 예뻐용 ㅋㅋㅋ
1125,777c****,5,21.01.20.,프리스비애플프리미엄리셀러,배송 빠르고 물건 이상없고 좋아요,배송 빠르고 물건 이상없고 좋아요
1126,hapi****,5,21.01.15.,프리스비애플프리미엄리셀러,두말 필요없는 심플 그 자체,두말 필요없는 심플 그 자체
1127,yjwy****,5,21.01.11.,프리스비애플프리미엄리셀러,좋아요...잘사용하고있어요,좋아요...잘사용하고있어요
1128,skac****,5,21.01.13.,프리스비애플프리미엄리셀러,너무빨라여 금방받았네요,너무빨라여 금방받았네요
1129,minj****,5,21.01.19.,프리스비애플프리미엄리셀러,아주 잘 배송 되었습니다!,아주 잘 배송 되었습니다!
1130,junc****,4,21.01.14.,애플 공식 브랜드스토어,제품은 이상없이 잘 왔음,제품은 이상없이 잘 왔음
1131,ws33****,5,21.01.17.,애플 공식 브랜드스토어,가볍습니다 그래서 최고,가볍습니다 그래서 최고
1132,hita****,5,21.01.09.,애플 공식 브랜드스토어,배송빠르고 물건 좋아요,배송빠르고 물건 좋아요
1133,acek****,5,21.01.12.,프리스비애플프리미엄리셀러,명불허전 아이폰. 역시 아이폰은 아이들이 좋인합니다.,명불허전 아이폰. 역시 아이폰은 아이들이 좋인합니다.
1134,keyt****,5,21.01.12.,애플 공식 브랜드스토어,잘 쓰고있어요 좋아요,잘 쓰고있어요 좋아요
1135,0105****,5,21.01.12.,애플 공식 브랜드스토어,정말 행복해요 ㅋㅋ케,정말 행복해요 ㅋㅋ케
1136,lapa****,2,21.01.20.,애플 공식 브랜드스토어,걍 그럭저럭 쓸만해요,걍 그럭저럭 쓸만해요
1137,ygbi****,5,21.01.13.,애플 공식 브랜드스토어,아이폰 잘쓰고있어요,아이폰 잘쓰고있어요
1138,tnql****,5,21.01.16.,프리스비애플프리미엄리셀러,배송이매우빨라용!!!,배송이매우빨라용!!!
1139,k*m*****,5,21.01.16.,하이마트쇼핑몰,물건 잘 받앗습니다,물건 잘 받앗습니다
1140,vdlf****,4,21.01.12.,애플 공식 브랜드스토어,빠른배송 좋아오!!!,빠른배송 좋아오!!!
1141,auds****,5,21.01.11.,애플 공식 브랜드스토어,잘 받았습니다...,잘 받았습니다...
1142,woob****,4,21.02.01.,애플 공식 브랜드스토어,빠른 배송 감사합니다. 잘 받았습니다.,빠른 배송 감사합니다. 잘 받았습니다.
1143,kaze****,5,21.01.22.,애플 공식 브랜드스토어,걱정했는데 안전하게 배송이 왔습니다. 문제 없이 잘 사용하고 있습니다.,걱정했는데 안전하게 배송이 왔습니다. 문제 없이 잘 사용하고 있습니다.
1144,s*d*****,5,21.01.08.,하이마트쇼핑몰,배송 굉장히 빠르네요 좋은 제품 ,배송 굉장히 빠르네요 좋은 제품 저렴하게 잘 구입했습니다
